Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
1,17,2011-08-05,8100.38,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,19,2011-08-05,898.44,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,20,2011-08-05,4499.02,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,21,2011-08-05,8404.28,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,22,2011-08-05,7073.87,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,23,2011-08-05,20923.11,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,24,2011-08-05,8729.88,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,25,2011-08-05,10582.42,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,26,2011-08-05,4825.24,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,27,2011-08-05,997.04,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,28,2011-08-05,449.39,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,29,2011-08-05,4564.77,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,30,2011-08-05,3172.58,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,31,2011-08-05,4894.64,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,32,2011-08-05,6170.36,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,33,2011-08-05,7901.07,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,34,2011-08-05,13498.51,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,35,2011-08-05,2590.31,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,36,2011-08-05,797.0,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,37,2011-08-05,2672.04,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,38,2011-08-05,96719.55,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,40,2011-08-05,56976.03,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,41,2011-08-05,1026.5,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,42,2011-08-05,7858.21,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,44,2011-08-05,4242.68,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,46,2011-08-05,19741.45,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,47,2011-08-05,198.0,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,48,2011-08-05,524.0,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,49,2011-08-05,13557.11,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,52,2011-08-05,1253.03,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,54,2011-08-05,68.92,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,55,2011-08-05,9800.78,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,56,2011-08-05,788.02,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,59,2011-08-05,380.22,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,60,2011-08-05,1232.0,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,67,2011-08-05,5529.58,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,71,2011-08-05,3005.37,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,72,2011-08-05,41315.33,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,79,2011-08-05,45837.83,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,80,2011-08-05,18308.8,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001
1,1,2011-08-12,14539.79,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,2,2011-08-12,45341.92,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,4,2011-08-12,37449.94,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,6,2011-08-12,3124.83,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,7,2011-08-12,14088.28,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,8,2011-08-12,31061.21,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,9,2011-08-12,18708.23,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,10,2011-08-12,31383.62,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,12,2011-08-12,11581.03,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,14,2011-08-12,12652.58,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,16,2011-08-12,17998.16,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,17,2011-08-12,8893.77,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,19,2011-08-12,876.41,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,20,2011-08-12,4242.47,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,21,2011-08-12,7662.32,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,22,2011-08-12,8233.21,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,23,2011-08-12,21142.51,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,24,2011-08-12,7863.47,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,25,2011-08-12,8731.19,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,26,2011-08-12,4529.47,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,27,2011-08-12,815.45,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,28,2011-08-12,302.76,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,29,2011-08-12,3339.78,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,30,2011-08-12,3114.22,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,31,2011-08-12,4521.44,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,32,2011-08-12,5605.12,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,33,2011-08-12,7364.64,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,34,2011-08-12,11185.39,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,35,2011-08-12,1806.76,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,36,2011-08-12,423.0,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,37,2011-08-12,2620.3,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,38,2011-08-12,69572.84,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,40,2011-08-12,51106.65,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,41,2011-08-12,969.5,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,42,2011-08-12,7308.1,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,44,2011-08-12,4532.06,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,46,2011-08-12,17231.34,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,48,2011-08-12,519.0,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,49,2011-08-12,14666.76,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,52,2011-08-12,2572.2,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,54,2011-08-12,53.16,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,55,2011-08-12,9227.49,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,56,2011-08-12,683.97,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,58,2011-08-12,1365.0,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,59,2011-08-12,160.07,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,60,2011-08-12,800.8,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,67,2011-08-12,5265.8,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,71,2011-08-12,3557.88,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,72,2011-08-12,39234.13,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,74,2011-08-12,12363.2,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,79,2011-08-12,29878.13,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,80,2011-08-12,20124.61,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001
1,1,2011-08-19,14689.24,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,2,2011-08-19,46391.12,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,3,2011-08-19,41603.11,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,4,2011-08-19,39148.87,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,5,2011-08-19,18643.51,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,6,2011-08-19,3717.28,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,7,2011-08-19,13413.8,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,8,2011-08-19,32707.8,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,9,2011-08-19,18244.5,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,10,2011-08-19,28909.06,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,11,2011-08-19,18661.68,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,12,2011-08-19,10094.04,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,13,2011-08-19,38533.7,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,14,2011-08-19,11724.24,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,16,2011-08-19,15998.18,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,17,2011-08-19,7974.09,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,19,2011-08-19,849.58,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,20,2011-08-19,4403.03,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,21,2011-08-19,7619.8,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,22,2011-08-19,6672.27,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,23,2011-08-19,23568.53,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,24,2011-08-19,14288.65,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,25,2011-08-19,8972.53,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,26,2011-08-19,6590.93,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,27,2011-08-19,1360.46,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,28,2011-08-19,259.67,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,29,2011-08-19,4158.06,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,30,2011-08-19,3465.77,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,31,2011-08-19,7873.37,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,32,2011-08-19,5079.24,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,33,2011-08-19,11860.56,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,34,2011-08-19,11307.0,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,35,2011-08-19,2666.68,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,36,2011-08-19,457.76,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,37,2011-08-19,2622.13,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,38,2011-08-19,71090.57,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,40,2011-08-19,53241.38,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,41,2011-08-19,676.0,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,42,2011-08-19,7730.8,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,44,2011-08-19,4211.91,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,46,2011-08-19,17501.25,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,47,2011-08-19,0.0,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,48,2011-08-19,490.0,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,49,2011-08-19,13037.99,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,52,2011-08-19,1645.92,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,54,2011-08-19,5.88,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,55,2011-08-19,7651.17,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,58,2011-08-19,4645.0,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,59,2011-08-19,261.35,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,60,2011-08-19,765.6,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,67,2011-08-19,4929.5,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,71,2011-08-19,4094.73,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,74,2011-08-19,12020.11,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,79,2011-08-19,32156.49,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,80,2011-08-19,19146.71,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001
1,1,2011-08-26,14537.37,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,3,2011-08-26,49775.52,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,5,2011-08-26,15478.26,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,6,2011-08-26,3296.22,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,7,2011-08-26,12116.03,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,8,2011-08-26,32668.5,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,9,2011-08-26,21140.44,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,11,2011-08-26,19767.53,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,12,2011-08-26,8594.52,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,13,2011-08-26,38727.3,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,14,2011-08-26,14364.42,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,16,2011-08-26,11671.46,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,18,2011-08-26,4.97,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,19,2011-08-26,698.48,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,20,2011-08-26,4612.13,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,21,2011-08-26,7739.79,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,22,2011-08-26,8073.21,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,23,2011-08-26,24851.96,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,24,2011-08-26,13670.95,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,25,2011-08-26,10073.34,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,26,2011-08-26,5089.68,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,27,2011-08-26,1698.89,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,28,2011-08-26,334.16,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,29,2011-08-26,3735.18,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,30,2011-08-26,3336.7,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,31,2011-08-26,10089.76,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,32,2011-08-26,3152.72,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,33,2011-08-26,11409.33,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,34,2011-08-26,10365.03,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,35,2011-08-26,2285.84,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,36,2011-08-26,394.58,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,37,2011-08-26,2592.32,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,38,2011-08-26,60459.08,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,40,2011-08-26,54901.78,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,41,2011-08-26,575.0,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,42,2011-08-26,6976.5,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,44,2011-08-26,4785.79,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,45,2011-08-26,35.91,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,46,2011-08-26,17963.72,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,48,2011-08-26,913.0,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,49,2011-08-26,13517.07,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,52,2011-08-26,1712.89,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,54,2011-08-26,32.84,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,55,2011-08-26,6962.22,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,56,2011-08-26,551.54,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,58,2011-08-26,6070.0,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,59,2011-08-26,205.78,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,60,2011-08-26,906.4,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,67,2011-08-26,4865.55,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,71,2011-08-26,3212.68,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,72,2011-08-26,49944.34,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,74,2011-08-26,13971.69,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,78,2011-08-26,10.0,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,79,2011-08-26,29392.95,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,80,2011-08-26,17705.84,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001
1,1,2011-09-02,15277.27,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,2,2011-09-02,49419.75,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,3,2011-09-02,19604.47,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,4,2011-09-02,36589.07,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,5,2011-09-02,20432.91,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,6,2011-09-02,3461.79,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,7,2011-09-02,14564.8,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,8,2011-09-02,34963.68,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,9,2011-09-02,38656.8,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,10,2011-09-02,30606.87,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,11,2011-09-02,20626.08,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,12,2011-09-02,10325.4,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,13,2011-09-02,42713.81,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,14,2011-09-02,12708.18,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,16,2011-09-02,15288.9,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,17,2011-09-02,7577.4,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,18,2011-09-02,83.64,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,19,2011-09-02,880.55,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,20,2011-09-02,4333.53,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,21,2011-09-02,8384.67,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,22,2011-09-02,7166.39,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,23,2011-09-02,18827.59,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,24,2011-09-02,4629.39,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,25,2011-09-02,8186.36,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,26,2011-09-02,4014.69,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,27,2011-09-02,826.83,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,28,2011-09-02,342.96,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,29,2011-09-02,3652.7,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,30,2011-09-02,2837.66,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,31,2011-09-02,2012.19,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,32,2011-09-02,7591.17,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,33,2011-09-02,4336.73,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,34,2011-09-02,8981.78,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,35,2011-09-02,2081.31,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,36,2011-09-02,411.61,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,37,2011-09-02,2992.63,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,38,2011-09-02,86374.76,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,40,2011-09-02,57323.34,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,41,2011-09-02,1345.5,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,42,2011-09-02,7687.29,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,44,2011-09-02,5085.98,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,45,2011-09-02,11.97,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,46,2011-09-02,18204.34,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,48,2011-09-02,117.0,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,49,2011-09-02,11004.04,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,52,2011-09-02,2063.86,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,54,2011-09-02,29.24,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,55,2011-09-02,11307.8,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,56,2011-09-02,1001.74,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,58,2011-09-02,2720.0,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,59,2011-09-02,180.85,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,60,2011-09-02,1161.6,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,67,2011-09-02,5632.09,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,71,2011-09-02,3393.53,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,72,2011-09-02,47054.71,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,74,2011-09-02,12486.32,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,79,2011-09-02,40331.25,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001
1,1,2011-09-09,17746.68,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,7,2011-09-09,13370.82,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,9,2011-09-09,35450.71,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,16,2011-09-09,17838.29,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,22,2011-09-09,9716.37,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,24,2011-09-09,4212.08,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,30,2011-09-09,2755.4,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,32,2011-09-09,7126.55,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,36,2011-09-09,804.22,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,38,2011-09-09,77634.79,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
1,52,2011-09-09,2333.17,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001
